[individuals]
496
[dimensions]
3
[landmarks]
119
[rawpoints]
'#1 Gca_F_B_SMF_4509
-9.233873e+00 2.306642e+00 7.263788e+01
-6.476457e+00 1.177566e+00 7.593742e+01
-2.094283e+01 -6.667638e+00 5.045914e+01
-2.197123e+01 -5.403371e+00 5.088840e+01
-2.319428e+01 -4.346089e+00 5.041236e+01
-2.434356e+01 -3.256430e+00 5.098867e+01
-2.509988e+01 -2.614107e+00 5.246177e+01
-2.560385e+01 -2.219006e+00 5.411845e+01
-2.595980e+01 -1.994067e+00 5.586738e+01
-2.651250e+01 -1.421101e+00 5.732681e+01
-2.685708e+01 -1.076236e+00 5.893868e+01
-2.701197e+01 -9.480370e-01 6.061062e+01
-2.562459e+01 -1.534571e+00 6.207973e+01
-2.414774e+01 -2.835843e+00 6.282314e+01
-2.426693e+01 -4.153735e+00 6.445893e+01
2.964742e+00 -3.515428e+00 5.001128e+01
4.370848e+00 -3.602352e+00 5.133501e+01
5.700560e+00 -4.024750e+00 5.267308e+01
6.526874e+00 -4.943408e+00 5.415971e+01
6.080597e+00 -6.908597e+00 5.530638e+01
5.002378e+00 -8.924051e+00 5.491711e+01
3.664031e+00 -1.012347e+01 5.345204e+01
-4.729459e+00 1.873177e+00 7.543632e+01
-2.544664e+00 1.597083e+00 7.522401e+01
-4.323932e-01 9.437296e-01 7.529869e+01
1.194015e+00 -4.513765e-01 7.474841e+01
1.067314e+00 -2.725682e+00 7.436440e+01
-3.802760e-01 -4.493001e+00 7.470570e+01
-2.320689e+00 -5.293883e+00 7.566972e+01
2.466773e+00 -1.646446e+01 5.868721e+01
5.519547e+00 -1.694454e+01 5.927238e+01
8.578047e+00 -1.689106e+01 6.000394e+01
1.118955e+01 -1.603180e+01 6.153198e+01
1.301859e+01 -1.527244e+01 6.281766e+01
1.490529e+01 -1.433060e+01 6.388040e+01
1.598246e+01 -1.292762e+01 6.544435e+01
-1.446578e+00 -1.327273e+01 7.369645e+01
1.145308e+00 -1.386577e+01 7.494771e+01
4.010174e+00 -1.385180e+01 7.560189e+01
6.898862e+00 -1.332004e+01 7.568935e+01
9.296729e+00 -1.261159e+01 7.551901e+01
1.154512e+01 -1.156978e+01 7.514461e+01
1.328469e+01 -1.021018e+01 7.395865e+01
9.792649e-01 -4.533695e+00 4.871495e+01
2.389687e+00 4.457664e-01 5.219091e+01
3.005637e+00 4.211580e+00 5.721370e+01
2.928309e+00 8.277834e+00 6.200273e+01
5.274967e-01 6.064828e+00 6.727492e+01
-2.937010e+00 4.500534e+00 7.213698e+01
-6.476457e+00 1.177566e+00 7.593742e+01

'#128 Gga_M_E_NAM_NYA_6
1.011449e+01 -9.691862e-01 4.799290e+01
9.466461e+00 9.008332e-02 4.318939e+01
1.073142e+01 1.575302e+01 5.067229e+01
1.107352e+01 1.614512e+01 4.892585e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-1.651875e+00 -1.830569e+01 4.406329e+01
-2.034433e+00 -1.789788e+01 4.049316e+01
NA NA NA
-2.829662e+00 -1.271817e+01 4.629159e+01
NA NA NA
-3.364991e+00 -1.131746e+01 4.172537e+01
5.349979e+00 -2.277711e+01 4.424941e+01
NA NA NA
5.755995e+00 -7.651495e+00 4.897797e+01
6.443350e+00 -7.345917e+00 4.736584e+01
4.707143e+00 -5.616501e+00 4.035288e+01
5.791698e+00 -6.011498e+00 4.166608e+01
1.277233e+01 7.070674e+00 4.988215e+01
1.154557e+01 3.311322e+00 4.790082e+01
1.169329e+01 3.695842e+00 4.709782e+01
1.159508e+01 4.117123e+00 4.672691e+01
1.171776e+01 3.939353e+00 4.615724e+01
1.139607e+01 3.958046e+00 4.533433e+01
1.218079e+01 8.514341e+00 4.527401e+01
5.240439e+00 1.123794e+01 5.331666e+01
4.364275e+00 1.340122e+01 4.558334e+01
6.444295e+00 1.388772e+01 5.282603e+01
5.915175e+00 1.559133e+01 4.753313e+01
1.030029e+01 1.272095e+01 6.124973e+01
8.189067e+00 1.957695e+01 3.915272e+01
1.976538e+01 2.292288e+01 5.507701e+01
1.908557e+01 2.545682e+01 4.734141e+01
NA NA NA
NA NA NA
1.788583e+01 2.652628e+01 5.232964e+01
1.553003e+01 2.999150e+01 5.375037e+01
-4.219806e+00 -1.298267e+01 4.391616e+01
-5.837357e+00 -5.082926e+00 4.621925e+01
-8.431917e+00 2.583824e+00 4.841425e+01
-1.007675e+01 1.041350e+01 5.092794e+01
-7.420465e+00 1.600052e+01 5.163346e+01
-5.450248e+00 2.169391e+01 5.320610e+01
-3.096385e+00 2.727811e+01 5.463496e+01
1.276320e-01 3.046592e+01 5.532131e+01
4.255147e+00 3.243357e+01 5.566695e+01
7.727894e+00 3.532041e+01 5.646256e+01
3.758502e+00 8.792705e+00 6.327338e+01
2.837865e+00 1.213138e+01 6.284169e+01
1.550247e+00 1.536644e+01 6.260082e+01
5.212250e-02 1.849303e+01 6.300245e+01
-2.951168e+00 2.400895e+01 6.402698e+01
-6.327318e+00 2.893136e+01 6.623241e+01
-8.854990e+00 3.476954e+01 6.637800e+01
-6.312052e+00 3.185679e+01 6.272039e+01
-3.542651e+00 2.851247e+01 5.964252e+01
-3.096385e+00 2.727811e+01 5.463496e+01
-5.741108e+00 2.989957e+01 5.122827e+01
-8.673502e+00 3.390442e+01 5.200156e+01
-1.114817e+01 3.826852e+01 5.174424e+01
-9.156842e+00 3.378566e+01 4.763661e+01
-5.659212e+00 2.895366e+01 4.532202e+01
-2.578265e+00 2.381645e+01 4.307442e+01
-1.036608e+00 2.103273e+01 4.159099e+01
-9.590430e-02 1.882200e+01 3.903086e+01
6.763316e-01 1.636999e+01 3.663970e+01
1.121881e+01 2.912402e+01 6.109058e+01
1.018624e+01 3.076480e+01 6.126787e+01
9.253778e+00 3.246367e+01 6.145228e+01
8.348149e+00 3.381895e+01 6.038799e+01
8.050178e+00 3.432946e+01 5.910429e+01
7.917271e+00 3.488225e+01 5.781044e+01
7.727894e+00 3.532041e+01 5.646256e+01
7.523984e+00 3.569042e+01 5.494653e+01
7.300682e+00 3.594011e+01 5.338978e+01
7.216794e+00 3.612365e+01 5.181025e+01
7.827663e+00 3.530719e+01 4.994088e+01
9.169644e+00 3.381414e+01 4.923083e+01
9.538567e+00 3.307906e+01 4.726672e+01
2.390810e+00 7.819287e+00 6.281965e+01
1.782371e+00 6.275584e+00 6.152836e+01
1.552274e+00 4.576648e+00 6.031125e+01
2.239574e+00 3.518984e+00 5.862915e+01
4.242763e+00 3.481585e+00 5.743447e+01
6.540743e+00 3.757201e+00 5.772619e+01
8.206261e+00 4.701947e+00 5.905842e+01
-4.171222e-01 1.487789e+01 3.691779e+01
-7.195011e-01 1.306485e+01 3.734960e+01
-5.330065e-01 1.120374e+01 3.760746e+01
1.664531e-01 9.538071e+00 3.815637e+01
2.153834e+00 8.847136e+00 3.890772e+01
4.354997e+00 9.144178e+00 3.914835e+01
5.558993e+00 1.027132e+01 3.764129e+01
1.395964e+01 4.603477e+00 5.458345e+01
1.401378e+01 1.769859e+00 5.425866e+01
1.346283e+01 -8.246201e-01 5.320840e+01
1.240940e+01 -3.188005e+00 5.200737e+01
1.134773e+01 -4.940615e+00 5.099245e+01
1.013579e+01 -6.612380e+00 5.000977e+01
8.480482e+00 -7.522727e+00 4.872131e+01
1.257563e+01 8.778697e+00 3.984190e+01
1.211075e+01 6.253299e+00 3.865412e+01
1.140211e+01 3.560738e+00 3.815038e+01
1.052670e+01 8.723594e-01 3.825428e+01
9.592699e+00 -1.321545e+00 3.844316e+01
8.555704e+00 -3.429189e+00 3.889469e+01
7.301466e+00 -5.138502e+00 4.000206e+01
3.758502e+00 8.792705e+00 6.327338e+01
-1.943638e+00 8.759344e+00 6.065892e+01
-5.863429e+00 9.120099e+00 5.563910e+01
-1.007675e+01 1.041350e+01 5.092794e+01
-7.384444e+00 1.213883e+01 4.541262e+01
-4.180349e+00 1.452382e+01 4.036508e+01
6.763316e-01 1.636999e+01 3.663970e+01

'#129 Gga_M_E_NAM_NYA_7
7.643224e+00 9.293388e+00 4.983911e+01
3.375114e+00 9.216101e+00 4.803701e+01
5.633731e+00 2.440696e+01 5.065237e+01
3.907355e+00 2.436250e+01 4.984452e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
4.365866e+00 -2.028531e+00 5.251740e+01
3.587728e+00 -8.963574e+00 5.836100e+01
8.724545e-01 -8.552137e+00 5.725890e+01
NA NA NA
4.129176e+00 -4.791185e+00 5.950035e+01
NA NA NA
-1.216766e-01 -5.381478e+00 5.786111e+01
8.172071e+00 -1.456710e+01 5.160488e+01
NA NA NA
8.300299e+00 1.981109e+00 5.333244e+01
7.393405e+00 2.084126e+00 5.218840e+01
6.186045e-01 1.220495e+00 5.089608e+01
2.215166e+00 1.454966e+00 5.058651e+01
8.115504e+00 1.788415e+01 4.857700e+01
6.910908e+00 1.304411e+01 4.863895e+01
6.143386e+00 1.335330e+01 4.833881e+01
5.735564e+00 1.315684e+01 4.843751e+01
5.243637e+00 1.323925e+01 4.803743e+01
4.333446e+00 1.309222e+01 4.761576e+01
3.560148e+00 1.756294e+01 4.676605e+01
8.268476e+00 1.976317e+01 5.800788e+01
-1.330269e+00 2.028789e+01 5.364165e+01
6.270693e+00 2.296152e+01 5.544848e+01
3.735809e-01 2.239785e+01 5.302792e+01
1.472482e+01 2.526905e+01 5.548101e+01
-6.454875e+00 2.413180e+01 4.738153e+01
1.134965e+01 3.443403e+01 4.512452e+01
3.238257e+00 3.407494e+01 4.239969e+01
NA NA NA
NA NA NA
6.428378e+00 3.537924e+01 4.514512e+01
5.376790e+00 3.922676e+01 4.693537e+01
1.315943e+00 -5.229435e+00 5.977764e+01
-1.968575e-02 2.196522e+00 6.316126e+01
-1.424636e+00 9.444146e+00 6.688579e+01
-2.238279e+00 1.745739e+01 6.875675e+01
-1.857767e+00 2.218536e+01 6.704047e+01
-1.636939e+00 2.713090e+01 6.607368e+01
-1.214963e+00 3.201664e+01 6.489194e+01
-7.994763e-01 3.730428e+01 6.383550e+01
8.595390e-01 3.995653e+01 5.942403e+01
2.250207e+00 4.383918e+01 5.592582e+01
1.505369e+01 2.156535e+01 6.211559e+01
1.278261e+01 2.419874e+01 6.344271e+01
1.080124e+01 2.700169e+01 6.488189e+01
9.714849e+00 2.979454e+01 6.708942e+01
7.639041e+00 3.591562e+01 7.129810e+01
5.678707e+00 4.151557e+01 7.622662e+01
1.953710e+00 4.738482e+01 7.956862e+01
1.265065e+00 4.140623e+01 7.541319e+01
1.744586e+00 3.648515e+01 7.002409e+01
-1.214963e+00 3.201664e+01 6.489194e+01
-6.659153e+00 3.599364e+01 6.627833e+01
-9.249949e+00 4.106175e+01 7.028322e+01
-1.221044e+01 4.611023e+01 7.404957e+01
-1.318405e+01 4.168861e+01 6.818588e+01
-1.166430e+01 3.691156e+01 6.273127e+01
-1.049788e+01 3.155561e+01 5.774772e+01
-9.304140e+00 2.806161e+01 5.563877e+01
-9.360978e+00 2.440759e+01 5.346505e+01
-1.109459e+01 2.076173e+01 5.212976e+01
9.359327e+00 4.119448e+01 5.533455e+01
8.126413e+00 4.231126e+01 5.600093e+01
7.034319e+00 4.349947e+01 5.677971e+01
5.389325e+00 4.418319e+01 5.697380e+01
4.294732e+00 4.414331e+01 5.672620e+01
3.248442e+00 4.396419e+01 5.635982e+01
2.250207e+00 4.383918e+01 5.592582e+01
6.940013e-01 4.381605e+01 5.542262e+01
-8.219382e-01 4.386187e+01 5.488897e+01
-2.111150e+00 4.345396e+01 5.401912e+01
-2.690583e+00 4.231125e+01 5.267615e+01
-2.578848e+00 4.103998e+01 5.132836e+01
-3.364029e+00 3.981519e+01 5.017590e+01
1.430638e+01 1.950984e+01 6.295043e+01
1.388336e+01 1.741015e+01 6.278500e+01
1.329921e+01 1.539223e+01 6.233579e+01
1.260634e+01 1.391205e+01 6.094156e+01
1.217595e+01 1.422408e+01 5.867158e+01
1.293495e+01 1.560325e+01 5.695185e+01
1.370709e+01 1.766947e+01 5.619689e+01
-1.085890e+01 1.928477e+01 5.305264e+01
-1.031364e+01 1.724404e+01 5.326304e+01
-9.601672e+00 1.524546e+01 5.319307e+01
-8.310520e+00 1.357626e+01 5.296359e+01
-6.535355e+00 1.356871e+01 5.191182e+01
-6.001742e+00 1.416766e+01 5.001068e+01
-6.420142e+00 1.555910e+01 4.854563e+01
1.289715e+01 1.697212e+01 4.999610e+01
1.353053e+01 1.401173e+01 4.952266e+01
1.333489e+01 1.095478e+01 4.960704e+01
1.247543e+01 8.043856e+00 5.002840e+01
1.173348e+01 5.894072e+00 5.049640e+01
1.073317e+01 3.930454e+00 5.122783e+01
9.107748e+00 2.568995e+00 5.217405e+01
-5.778213e-01 1.624043e+01 4.385023e+01
-7.415945e-01 1.334246e+01 4.345495e+01
-5.729524e-01 1.044877e+01 4.387930e+01
-1.490078e-01 7.744501e+00 4.492242e+01
1.812159e-01 5.606426e+00 4.589829e+01
5.283399e-01 3.640958e+00 4.718261e+01
1.304044e+00 2.354089e+00 4.901969e+01
1.505369e+01 2.156535e+01 6.211559e+01
1.005194e+01 1.991539e+01 6.573079e+01
4.038232e+00 1.819191e+01 6.726228e+01
-2.238279e+00 1.745739e+01 6.875675e+01
-6.144216e+00 1.787846e+01 6.360395e+01
-9.616755e+00 1.923195e+01 5.825233e+01
-1.109459e+01 2.076173e+01 5.212976e+01

'#130 Gga_M_E_NAM_NYA_9
-6.315534e+00 -3.730032e+00 5.835766e+01
-6.536250e+00 -4.650250e+00 6.302061e+01
-5.559293e+00 1.008680e+01 6.403366e+01
-5.601071e+00 9.854662e+00 6.597523e+01
-2.573315e+00 -3.200025e+01 5.302468e+01
-3.069168e+00 -3.157184e+01 5.197528e+01
-2.803325e+00 -2.840005e+01 5.176946e+01
-2.596356e+00 -2.069233e+01 5.417138e+01
-2.764067e+00 -2.929988e+01 5.483627e+01
-2.634462e+00 -2.168665e+01 5.700689e+01
-2.655273e+00 -1.499150e+01 5.716652e+01
3.975355e+00 -1.904246e+01 5.481651e+01
3.808192e+00 -2.091174e+01 5.718751e+01
3.993700e+00 -1.816357e+01 5.411313e+01
4.827813e+00 -1.458055e+01 5.449117e+01
3.714937e+00 -1.967836e+01 5.853163e+01
4.598307e+00 -1.654052e+01 6.031999e+01
-3.027508e+00 -2.505336e+01 5.222408e+01
-3.292677e+00 -2.606954e+01 5.633844e+01
-2.112462e+00 -8.928128e+00 5.468455e+01
-3.195678e+00 -9.378888e+00 5.620445e+01
-2.497932e+00 -1.143141e+01 6.297216e+01
-3.510594e+00 -1.098146e+01 6.148671e+01
-8.442029e+00 5.286070e+00 6.103786e+01
-7.658159e+00 6.204695e-01 6.091640e+01
-7.713582e+00 8.660721e-01 6.176290e+01
-7.838852e+00 1.012411e+00 6.214046e+01
-7.756033e+00 5.832778e-01 6.241080e+01
-7.563233e+00 2.377801e-02 6.318700e+01
-8.138956e+00 3.990365e+00 6.540336e+01
-4.521230e-01 7.736848e+00 5.966448e+01
-3.345853e-01 5.367602e+00 6.830576e+01
-1.543303e+00 9.920301e+00 6.151043e+01
-1.405236e+00 7.934320e+00 6.746326e+01
-3.864951e+00 1.408926e+01 5.474169e+01
-5.257816e+00 8.568090e+00 7.592146e+01
-1.360161e+01 2.099532e+01 6.327571e+01
-1.237309e+01 1.823869e+01 7.200119e+01
NA NA NA
NA NA NA
-1.175681e+01 2.156309e+01 6.828176e+01
-9.033617e+00 2.519961e+01 6.932486e+01
6.365186e+00 -1.574917e+01 5.725372e+01
8.086407e+00 -9.378736e+00 5.936737e+01
1.005066e+01 -2.994449e+00 6.120884e+01
1.253971e+01 3.067982e+00 6.345900e+01
1.163909e+01 7.837125e+00 6.469300e+01
1.029807e+01 1.244561e+01 6.612208e+01
9.614598e+00 1.716405e+01 6.765444e+01
8.974563e+00 2.190024e+01 6.894022e+01
4.380211e+00 2.372354e+01 6.918703e+01
1.467502e+00 2.763517e+01 7.002769e+01
2.336017e+00 1.103682e+01 5.086994e+01
3.984576e+00 1.257884e+01 5.293643e+01
5.901479e+00 1.426995e+01 5.461919e+01
7.813663e+00 1.625177e+01 5.595405e+01
1.321305e+01 2.236431e+01 5.750175e+01
1.821864e+01 2.867657e+01 5.950458e+01
2.391186e+01 3.361253e+01 6.298822e+01
1.873933e+01 2.828529e+01 6.440096e+01
1.362700e+01 2.271838e+01 6.449583e+01
9.614598e+00 1.716405e+01 6.765444e+01
1.232678e+01 2.121393e+01 7.307160e+01
1.823183e+01 2.507215e+01 7.493259e+01
2.373171e+01 2.902310e+01 7.764599e+01
1.828140e+01 2.268962e+01 7.968124e+01
1.249658e+01 1.640206e+01 7.869964e+01
6.611028e+00 1.042155e+01 7.681383e+01
4.538602e+00 8.140443e+00 7.603516e+01
2.731411e+00 5.605983e+00 7.667887e+01
2.379277e+00 2.650655e+00 7.779521e+01
-2.514910e+00 2.610563e+01 6.255289e+01
-1.325696e+00 2.725619e+01 6.373045e+01
2.428441e-01 2.844924e+01 6.422116e+01
1.693910e+00 2.935469e+01 6.531620e+01
2.040597e+00 2.916650e+01 6.700294e+01
1.768923e+00 2.837899e+01 6.852188e+01
1.467502e+00 2.763517e+01 7.002769e+01
1.710366e+00 2.710061e+01 7.174950e+01
1.941137e+00 2.654833e+01 7.343942e+01
1.745129e+00 2.578109e+01 7.504783e+01
4.290563e-01 2.475039e+01 7.573672e+01
-1.322010e+00 2.434512e+01 7.553995e+01
-2.436648e+00 2.292765e+01 7.567152e+01
3.612167e+00 7.495066e+00 5.139468e+01
3.426060e+00 6.062744e+00 5.192171e+01
2.961670e+00 4.709577e+00 5.248494e+01
1.993606e+00 3.811598e+00 5.327258e+01
2.561880e-01 3.714671e+00 5.436646e+01
-1.451310e+00 4.792933e+00 5.398414e+01
-2.730193e+00 6.207017e+00 5.321635e+01
2.454436e+00 1.330684e+00 7.664093e+01
2.759033e+00 3.048417e-01 7.500645e+01
2.462244e+00 -1.087060e+00 7.366821e+01
1.644707e+00 -1.677718e+00 7.199509e+01
-2.097808e-01 -1.642889e+00 7.073943e+01
-2.161696e+00 -9.859322e-01 7.161979e+01
-3.337188e+00 -1.427620e-01 7.332974e+01
-9.173900e+00 4.693710e+00 5.575962e+01
-9.429044e+00 2.265135e+00 5.464138e+01
-9.172148e+00 -3.276590e-01 5.398936e+01
-8.512917e+00 -2.926984e+00 5.383957e+01
-7.786124e+00 -4.950858e+00 5.385600e+01
-6.805465e+00 -6.859300e+00 5.400079e+01
-5.549347e+00 -8.424269e+00 5.477378e+01
-9.466192e+00 1.044763e+00 6.931298e+01
-9.663285e+00 -1.768078e+00 6.894355e+01
-9.377053e+00 -4.537629e+00 6.836447e+01
-8.613751e+00 -6.864371e+00 6.691844e+01
-7.899336e+00 -8.488930e+00 6.581236e+01
-6.977861e+00 -9.976391e+00 6.466704e+01
-5.795411e+00 -1.101403e+01 6.328930e+01
2.336017e+00 1.103682e+01 5.086994e+01
6.301847e+00 8.027134e+00 5.433635e+01
9.107379e+00 5.130744e+00 5.888530e+01
1.253971e+01 3.067982e+00 6.345900e+01
8.955807e+00 2.697052e+00 6.810735e+01
5.900070e+00 2.656057e+00 7.311488e+01
2.379277e+00 2.650655e+00 7.779521e+01

'#131 Gga_M_E_NAM_NYA_10
-1.281047e+01 -6.431150e+00 6.310900e+01
-1.245920e+01 -6.445375e+00 6.818963e+01
-1.215846e+01 1.010806e+01 6.364561e+01
-1.239835e+01 1.015480e+01 6.585403e+01
-7.523382e+00 -3.896698e+01 6.530071e+01
-8.330102e+00 -3.904862e+01 6.785930e+01
-7.525990e+00 -3.529477e+01 6.447584e+01
NA NA NA
-7.773311e+00 -3.542678e+01 6.845019e+01
NA NA NA
-7.221291e+00 -1.712824e+01 6.581478e+01
-1.910057e-01 -2.453594e+01 6.422685e+01
-1.595749e-01 -2.395844e+01 6.753340e+01
-6.656772e-01 -2.284941e+01 6.322297e+01
1.074299e-01 -2.096274e+01 6.256424e+01
-1.026891e+00 -2.321018e+01 6.870007e+01
-1.310398e-01 -2.077886e+01 6.898563e+01
-7.744180e+00 -3.078480e+01 6.358886e+01
-7.580299e+00 -3.106616e+01 6.874090e+01
-7.890975e+00 -1.337427e+01 6.080326e+01
-8.883793e+00 -1.364830e+01 6.265524e+01
-7.305357e+00 -1.309520e+01 7.078349e+01
-8.426897e+00 -1.303846e+01 6.902711e+01
-1.575778e+01 2.057056e+00 6.229264e+01
-1.435366e+01 -2.110699e+00 6.378081e+01
-1.440681e+01 -1.405714e+00 6.489651e+01
-1.436921e+01 -1.415694e+00 6.549731e+01
-1.424492e+01 -1.400623e+00 6.596358e+01
-1.420020e+01 -1.886149e+00 6.709936e+01
-1.552608e+01 2.465342e+00 6.826523e+01
-6.354224e+00 5.690884e+00 5.980970e+01
-5.650087e+00 6.190749e+00 7.003148e+01
-7.572581e+00 8.715579e+00 6.095395e+01
-7.802813e+00 8.891428e+00 6.801807e+01
-1.045177e+01 9.410589e+00 5.214683e+01
-9.590546e+00 1.124067e+01 7.727583e+01
-2.112818e+01 1.978294e+01 5.934287e+01
-2.090205e+01 1.960369e+01 6.894794e+01
-1.535665e+01 1.860265e+01 5.515815e+01
-1.489947e+01 1.958394e+01 7.335265e+01
-1.931773e+01 2.179820e+01 6.409432e+01
-1.648162e+01 2.587916e+01 6.389792e+01
1.606969e+00 -2.088438e+01 6.621664e+01
3.938159e+00 -1.272449e+01 6.571581e+01
7.065267e+00 -4.823083e+00 6.546998e+01
9.779089e+00 3.228678e+00 6.520201e+01
8.383650e+00 9.216002e+00 6.450082e+01
6.644413e+00 1.511072e+01 6.378373e+01
4.627731e+00 2.093738e+01 6.326501e+01
1.766827e+00 2.479117e+01 6.312266e+01
-2.380714e+00 2.720797e+01 6.323592e+01
-5.753109e+00 3.061415e+01 6.351981e+01
-3.078732e+00 5.601895e+00 4.948136e+01
-2.762284e+00 8.896569e+00 5.068493e+01
-1.436349e+00 1.196143e+01 5.180419e+01
5.599806e-01 1.486018e+01 5.167803e+01
5.889168e+00 2.153539e+01 5.074036e+01
1.201580e+01 2.727829e+01 4.891682e+01
1.696203e+01 3.424442e+01 4.984005e+01
1.193534e+01 2.966461e+01 5.360936e+01
6.692393e+00 2.502017e+01 5.698446e+01
4.627731e+00 2.093738e+01 6.326501e+01
7.945683e+00 2.494377e+01 6.871940e+01
1.329799e+01 3.006921e+01 7.024078e+01
1.819327e+01 3.488977e+01 7.340800e+01
1.364023e+01 2.798044e+01 7.472086e+01
7.017052e+00 2.286644e+01 7.513890e+01
1.438421e+00 1.666093e+01 7.588988e+01
-6.468356e-01 1.360732e+01 7.612055e+01
-1.852939e+00 1.058347e+01 7.788922e+01
-1.738378e+00 7.312356e+00 7.962473e+01
-9.082083e+00 2.621252e+01 5.629207e+01
-8.045880e+00 2.797535e+01 5.671420e+01
-7.037351e+00 2.956136e+01 5.745870e+01
-6.164701e+00 3.089944e+01 5.875098e+01
-5.801867e+00 3.112857e+01 6.031044e+01
-5.755675e+00 3.079714e+01 6.189288e+01
-5.753109e+00 3.061415e+01 6.351981e+01
-5.663169e+00 3.085669e+01 6.510009e+01
-5.586808e+00 3.143263e+01 6.661369e+01
-5.797154e+00 3.158097e+01 6.821433e+01
-6.865746e+00 3.017213e+01 6.969173e+01
-8.111128e+00 2.836850e+01 7.040261e+01
-9.221115e+00 2.665665e+01 7.147377e+01
-1.880635e+00 4.174291e+00 5.038295e+01
-1.734989e+00 2.412584e+00 5.140617e+01
-2.019083e+00 6.479824e-01 5.239479e+01
-2.914726e+00 -4.967239e-01 5.382973e+01
-4.998163e+00 -5.801344e-01 5.488613e+01
-7.231796e+00 -1.195069e-01 5.437358e+01
-8.695065e+00 1.257739e+00 5.317952e+01
-9.855778e-01 5.603073e+00 7.881339e+01
-9.576534e-01 3.807379e+00 7.797392e+01
-1.221349e+00 1.980340e+00 7.725130e+01
-2.238469e+00 7.158739e-01 7.611272e+01
-4.180816e+00 4.106491e-01 7.538286e+01
-6.152481e+00 9.600177e-01 7.584058e+01
-7.612546e+00 2.027314e+00 7.690248e+01
-1.633707e+01 3.825692e-01 5.726389e+01
-1.634736e+01 -2.482154e+00 5.702185e+01
-1.597301e+01 -5.331397e+00 5.711068e+01
-1.500112e+01 -7.925157e+00 5.788091e+01
-1.394348e+01 -9.960470e+00 5.872066e+01
-1.279868e+01 -1.197685e+01 5.948986e+01
-1.123694e+01 -1.323594e+01 6.088292e+01
-1.594263e+01 1.143761e+00 7.344731e+01
-1.594580e+01 -1.710513e+00 7.405492e+01
-1.536565e+01 -4.569979e+00 7.411305e+01
-1.437413e+01 -7.254642e+00 7.354264e+01
-1.339505e+01 -9.305777e+00 7.282903e+01
-1.226772e+01 -1.118597e+01 7.189663e+01
-1.089117e+01 -1.259048e+01 7.055227e+01
-3.078732e+00 5.601895e+00 4.948136e+01
1.771449e+00 4.618497e+00 5.417163e+01
6.118229e+00 3.611029e+00 5.937951e+01
9.779089e+00 3.228678e+00 6.520201e+01
5.714416e+00 4.101089e+00 6.993998e+01
2.355450e+00 5.696370e+00 7.506238e+01
-1.738378e+00 7.312356e+00 7.962473e+01

'#132 Gga_M_E_NAM_NYA_11
5.176002e+00 6.692929e+00 5.255358e+01
5.395695e+00 8.292618e+00 5.657844e+01
9.333117e+00 -7.774892e+00 5.834007e+01
9.488401e+00 -7.513017e+00 6.053746e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-1.386098e+00 1.392162e+01 5.284991e+01
-1.132447e+01 1.930161e+01 5.000942e+01
-1.082045e+01 2.051638e+01 5.342068e+01
NA NA NA
-1.029732e+01 1.467065e+01 5.057159e+01
NA NA NA
-9.721289e+00 1.593254e+01 5.604134e+01
-6.820560e+00 2.572247e+01 4.657301e+01
-5.936990e+00 2.561169e+01 5.341142e+01
-1.226615e+00 1.084076e+01 4.973499e+01
-4.549349e-01 1.130165e+01 5.081303e+01
-3.403803e-01 1.307963e+01 5.790348e+01
2.967318e-01 1.295365e+01 5.620577e+01
9.265559e+00 -6.882866e-01 5.449524e+01
7.860015e+00 3.062690e+00 5.441057e+01
7.986612e+00 2.953130e+00 5.527174e+01
8.056601e+00 2.931342e+00 5.583340e+01
8.101847e+00 3.069842e+00 5.623977e+01
8.032974e+00 3.834969e+00 5.685241e+01
NA NA NA
2.940878e+00 -7.594843e+00 5.508231e+01
3.472450e+00 -4.739579e+00 6.333937e+01
5.158940e+00 -9.112249e+00 5.651141e+01
NA NA NA
7.276887e+00 -1.253155e+01 4.886923e+01
9.204373e+00 -5.462559e+00 7.117251e+01
1.977197e+01 -1.578219e+01 5.612540e+01
2.023796e+01 -1.233565e+01 6.521619e+01
1.451466e+01 -1.696581e+01 5.383501e+01
1.593166e+01 -1.179263e+01 6.907588e+01
1.899538e+01 -1.593861e+01 6.128886e+01
1.735797e+01 -1.967875e+01 6.282415e+01
-1.110237e+01 1.575846e+01 5.326088e+01
